	Over	Runs	Wickets
6965	5.0	2.0	0.0
6966	6.0	14.0	0.0
6967	7.0	2.0	0.0
6968	8.0	7.0	1.0
6969	9.0	8.0	0.0
6970	10.0	12.0	0.0
6971	11.0	6.0	1.0
6972	12.0	6.0	0.0
6973	13.0	11.0	0.0
6974	14.0	8.0	0.0
6975	15.0	4.0	0.0
6976	16.0	3.0	1.0
6977	17.0	12.0	0.0
6978	18.0	5.0	0.0
6979	19.0	11.0	0.0
6980	1.0	1.0	1.0
6981	2.0	3.0	0.0
6982	3.0	10.0	0.0
6983	4.0	2.0	0.0
6984	5.0	4.0	1.0
6985	6.0	4.0	0.0
6986	7.0	5.0	0.0
6987	8.0	6.0	0.0
6988	9.0	6.0	0.0
6989	10.0	9.0	0.0
6990	11.0	5.0	0.0
6991	12.0	9.0	0.0
6992	13.0	7.0	0.0
6993	14.0	11.0	0.0
6994	15.0	9.0	0.0
6995	16.0	12.0	0.0
6996	17.0	8.0	1.0
6997	18.0	5.0	1.0
6998	19.0	8.0	0.0
6999	20.0	16.0	0.0
7000	1.0	7.0	0.0
7001	2.0	4.0	0.0
7002	3.0	15.0	0.0
7003	4.0	7.0	0.0
7004	5.0	0.0	1.0
7005	6.0	7.0	0.0
7006	7.0	5.0	0.0
7007	8.0	17.0	0.0
7008	9.0	4.0	0.0
7009	10.0	12.0	0.0
7010	11.0	3.0	0.0
7011	12.0	8.0	0.0
7012	13.0	10.0	0.0
7013	14.0	9.0	0.0
7014	15.0	8.0	0.0
7015	16.0	6.0	0.0
7016	17.0	9.0	0.0
7017	18.0	7.0	0.0
7018	19.0	5.0	0.0
7019	1.0	0.0	2.0
7020	2.0	2.0	0.0
7021	3.0	4.0	0.0
7022	4.0	7.0	0.0
7023	5.0	14.0	0.0
7024	6.0	4.0	0.0
7025	7.0	8.0	0.0
7026	8.0	8.0	0.0
7027	9.0	8.0	0.0
7028	10.0	12.0	0.0
7029	11.0	11.0	0.0
7030	12.0	16.0	0.0
7031	13.0	10.0	0.0
7032	14.0	9.0	0.0
7033	15.0	13.0	1.0
7034	16.0	14.0	0.0
7035	17.0	9.0	0.0
7036	18.0	22.0	0.0
7037	19.0	10.0	0.0
7038	20.0	7.0	1.0
7039	1.0	8.0	0.0
7040	2.0	7.0	0.0
7041	3.0	10.0	0.0
7042	4.0	13.0	0.0
7043	5.0	11.0	0.0
7044	6.0	16.0	1.0
7045	7.0	7.0	0.0
7046	8.0	5.0	0.0
7047	9.0	9.0	0.0
7048	10.0	13.0	0.0
7049	11.0	11.0	1.0
7050	12.0	9.0	0.0
7051	13.0	12.0	0.0
7052	14.0	5.0	1.0
7053	15.0	2.0	1.0
7054	16.0	13.0	0.0
7055	17.0	17.0	0.0
7056	18.0	8.0	0.0
7057	19.0	11.0	0.0
7058	20.0	6.0	0.0
7059	1.0	9.0	1.0
7060	2.0	1.0	0.0
7061	3.0	3.0	2.0
7062	4.0	9.0	0.0
7063	5.0	2.0	1.0
7064	6.0	13.0	0.0
7065	7.0	5.0	0.0
7066	8.0	7.0	0.0
7067	9.0	4.0	0.0
7068	10.0	12.0	0.0
7069	11.0	9.0	0.0
7070	12.0	9.0	0.0
7071	13.0	4.0	0.0
7072	14.0	12.0	0.0
7073	15.0	12.0	0.0
7074	16.0	2.0	1.0
7075	17.0	4.0	2.0
7076	18.0	3.0	0.0
7077	19.0	9.0	0.0
7078	20.0	19.0	1.0
7079	1.0	10.0	0.0
7080	2.0	10.0	0.0
7081	3.0	7.0	0.0
7082	4.0	4.0	1.0
7083	5.0	6.0	0.0
7084	6.0	7.0	0.0
7085	7.0	7.0	0.0
7086	8.0	4.0	1.0
7087	9.0	4.0	0.0
7088	10.0	2.0	1.0
7089	11.0	10.0	0.0
7090	12.0	12.0	1.0
7091	13.0	9.0	0.0
7092	14.0	14.0	0.0
7093	15.0	9.0	1.0
7094	16.0	4.0	1.0
7095	17.0	5.0	0.0
7096	18.0	11.0	0.0
7097	19.0	16.0	0.0
7098	1.0	3.0	0.0
7099	2.0	11.0	0.0
7100	3.0	6.0	1.0
7101	4.0	6.0	0.0
7102	5.0	8.0	0.0
7103	6.0	7.0	0.0
7104	7.0	11.0	0.0
7105	8.0	8.0	0.0
7106	9.0	10.0	1.0
7107	10.0	3.0	0.0
7108	11.0	8.0	0.0
7109	12.0	9.0	0.0
7110	13.0	9.0	0.0
7111	14.0	13.0	0.0
7112	15.0	2.0	1.0
7113	16.0	16.0	0.0
7114	17.0	15.0	0.0
7115	18.0	11.0	0.0
7116	19.0	11.0	0.0
7117	20.0	8.0	2.0
7118	1.0	2.0	0.0
7119	2.0	6.0	1.0
7120	3.0	8.0	1.0
7121	4.0	6.0	0.0
7122	5.0	5.0	1.0
7123	6.0	1.0	0.0
7124	7.0	3.0	1.0
7125	8.0	8.0	0.0
7126	9.0	6.0	0.0
7127	10.0	8.0	0.0
7128	11.0	3.0	0.0
7129	12.0	7.0	1.0
7130	13.0	10.0	0.0
7131	14.0	10.0	0.0
7132	15.0	9.0	0.0
7133	16.0	16.0	0.0
7134	17.0	10.0	2.0
7135	18.0	14.0	1.0
7136	19.0	5.0	0.0
7137	20.0	5.0	1.0
7138	1.0	6.0	0.0
7139	2.0	6.0	0.0
7140	3.0	10.0	0.0
7141	4.0	3.0	0.0
7142	5.0	4.0	1.0
7143	6.0	2.0	0.0
7144	7.0	6.0	0.0
7145	8.0	8.0	0.0
7146	9.0	12.0	0.0
7147	10.0	10.0	0.0
7148	11.0	8.0	0.0
7149	12.0	4.0	2.0
7150	13.0	4.0	0.0
7151	14.0	12.0	0.0
7152	15.0	7.0	0.0
7153	16.0	14.0	0.0
7154	17.0	9.0	1.0
7155	18.0	11.0	0.0
7156	19.0	11.0	0.0
7157	20.0	12.0	0.0
7158	1.0	7.0	0.0
7159	2.0	5.0	1.0
7160	3.0	11.0	0.0
7161	4.0	8.0	0.0
7162	5.0	13.0	0.0
7163	6.0	18.0	0.0
7164	7.0	5.0	0.0
7165	8.0	9.0	0.0
7166	9.0	8.0	0.0
7167	10.0	6.0	0.0
7168	11.0	6.0	0.0
7169	12.0	6.0	0.0
7170	13.0	6.0	0.0
7171	14.0	10.0	0.0
7172	15.0	12.0	0.0
7173	16.0	10.0	0.0
7174	17.0	10.0	0.0
7175	18.0	7.0	0.0
7176	19.0	3.0	0.0
7177	1.0	7.0	0.0
7178	2.0	12.0	0.0
7179	3.0	2.0	0.0
7180	4.0	10.0	0.0
7181	5.0	4.0	0.0
7182	6.0	9.0	0.0
7183	7.0	4.0	0.0
7184	8.0	9.0	0.0
7185	9.0	8.0	1.0
7186	10.0	6.0	0.0
7187	11.0	18.0	0.0
7188	12.0	2.0	0.0
7189	13.0	8.0	0.0
7190	14.0	14.0	0.0
7191	15.0	12.0	0.0
7192	16.0	20.0	0.0
7193	17.0	7.0	0.0
7194	18.0	5.0	0.0
7195	19.0	14.0	0.0
7196	20.0	11.0	1.0
7197	1.0	5.0	0.0
7198	2.0	3.0	0.0
7199	3.0	17.0	0.0
7200	4.0	5.0	0.0
7201	5.0	2.0	0.0
7202	6.0	18.0	0.0
7203	7.0	7.0	0.0
7204	8.0	5.0	0.0
7205	9.0	12.0	0.0
7206	10.0	10.0	0.0
7207	11.0	11.0	0.0
7208	12.0	13.0	0.0
7209	13.0	8.0	0.0
7210	14.0	13.0	1.0
7211	15.0	5.0	0.0
7212	16.0	9.0	0.0
7213	17.0	13.0	0.0
7214	18.0	8.0	1.0
7215	19.0	20.0	0.0
7216	1.0	2.0	0.0
7217	2.0	4.0	0.0
7218	3.0	7.0	0.0
7219	4.0	5.0	0.0
7220	5.0	15.0	0.0
7221	6.0	12.0	0.0
7222	7.0	9.0	1.0
7223	8.0	12.0	0.0
7224	9.0	5.0	0.0
7225	10.0	9.0	0.0
7226	11.0	17.0	1.0
7227	12.0	7.0	0.0
7228	13.0	3.0	0.0
7229	14.0	5.0	0.0
7230	15.0	14.0	0.0
7231	16.0	11.0	0.0
7232	17.0	16.0	1.0
7233	18.0	15.0	0.0
7234	19.0	8.0	0.0
7235	20.0	7.0	2.0
7236	1.0	15.0	1.0
7237	2.0	3.0	1.0
7238	3.0	7.0	0.0
7239	4.0	5.0	0.0
7240	5.0	1.0	1.0
7241	6.0	2.0	0.0
7242	7.0	5.0	0.0
7243	8.0	14.0	0.0
7244	9.0	5.0	0.0
7245	10.0	10.0	0.0
7246	11.0	10.0	1.0
7247	12.0	8.0	0.0
7248	13.0	10.0	0.0
7249	14.0	13.0	0.0
7250	15.0	4.0	1.0
7251	16.0	11.0	0.0
7252	17.0	5.0	1.0
7253	18.0	15.0	0.0
7254	19.0	10.0	1.0
7255	20.0	9.0	0.0
7256	1.0	9.0	0.0
7257	2.0	4.0	1.0
7258	3.0	5.0	0.0
7259	4.0	10.0	0.0
7260	5.0	10.0	0.0
7261	6.0	10.0	0.0
7262	7.0	4.0	0.0
7263	8.0	9.0	0.0
7264	9.0	10.0	0.0
7265	10.0	10.0	0.0
7266	11.0	7.0	1.0
7267	12.0	3.0	1.0
7268	13.0	5.0	0.0
7269	14.0	10.0	0.0
7270	15.0	7.0	1.0
7271	16.0	9.0	0.0
7272	17.0	7.0	0.0
7273	18.0	15.0	2.0
7274	19.0	12.0	2.0
7275	20.0	9.0	0.0
7276	1.0	9.0	0.0
7277	2.0	7.0	0.0
7278	3.0	10.0	0.0
7279	4.0	10.0	0.0
7280	5.0	23.0	0.0
7281	6.0	3.0	0.0
7282	7.0	13.0	0.0
7283	8.0	5.0	0.0
7284	9.0	16.0	0.0
7285	10.0	8.0	0.0
7286	11.0	7.0	0.0
7287	12.0	5.0	0.0
7288	13.0	16.0	0.0
7289	14.0	4.0	1.0
7290	15.0	3.0	0.0
7291	16.0	12.0	1.0
7292	17.0	5.0	0.0
7293	18.0	10.0	0.0
7294	1.0	14.0	0.0
7295	2.0	5.0	0.0
7296	3.0	2.0	0.0
7297	4.0	7.0	1.0
7298	5.0	14.0	0.0
7299	6.0	21.0	0.0
7300	7.0	3.0	0.0
7301	8.0	10.0	0.0
7302	9.0	8.0	1.0
7303	10.0	14.0	1.0
7304	11.0	4.0	0.0
7305	12.0	6.0	0.0
7306	13.0	2.0	0.0
7307	14.0	9.0	1.0
7308	15.0	9.0	0.0
7309	16.0	13.0	0.0
7310	17.0	5.0	0.0
7311	18.0	5.0	1.0
7312	19.0	10.0	0.0
7313	20.0	26.0	0.0
7314	1.0	5.0	0.0
7315	2.0	7.0	0.0
7316	3.0	12.0	0.0
7317	4.0	11.0	0.0
7318	5.0	17.0	0.0
7319	6.0	15.0	0.0
7320	7.0	8.0	1.0
7321	8.0	10.0	0.0
7322	9.0	5.0	0.0
7323	10.0	8.0	1.0
7324	11.0	11.0	0.0
7325	12.0	6.0	0.0
7326	13.0	1.0	2.0
7327	14.0	4.0	1.0
7328	15.0	8.0	0.0
7329	16.0	12.0	0.0
7330	17.0	7.0	0.0
7331	18.0	20.0	0.0
7332	19.0	13.0	2.0
7333	20.0	10.0	0.0
7334	1.0	4.0	0.0
7335	2.0	9.0	0.0
7336	3.0	7.0	0.0
7337	4.0	6.0	1.0
7338	5.0	2.0	1.0
7339	6.0	8.0	0.0
7340	7.0	3.0	1.0
7341	8.0	4.0	1.0
7342	9.0	13.0	0.0
7343	10.0	5.0	0.0
7344	11.0	6.0	1.0
7345	12.0	6.0	0.0
7346	13.0	5.0	0.0
7347	14.0	1.0	2.0
7348	15.0	1.0	2.0
7349	16.0	1.0	1.0
7350	1.0	2.0	1.0
7351	2.0	7.0	0.0
7352	3.0	3.0	0.0
7353	4.0	7.0	0.0
7354	5.0	4.0	0.0
7355	6.0	3.0	0.0
7356	7.0	5.0	1.0
7357	8.0	5.0	0.0
7358	9.0	5.0	0.0
7359	10.0	4.0	0.0
7360	11.0	8.0	0.0
7361	12.0	4.0	0.0
7362	13.0	7.0	0.0
7363	14.0	21.0	0.0
7364	1.0	8.0	0.0
7365	2.0	1.0	0.0
7366	3.0	2.0	1.0
7367	4.0	8.0	0.0
7368	5.0	13.0	0.0
7369	6.0	10.0	0.0
7370	7.0	5.0	0.0
7371	8.0	7.0	1.0
7372	9.0	11.0	0.0
7373	10.0	7.0	0.0
7374	11.0	7.0	0.0
7375	12.0	8.0	0.0
7376	13.0	7.0	0.0
7377	14.0	13.0	1.0
7378	15.0	2.0	0.0
7379	16.0	8.0	1.0
7380	17.0	14.0	0.0
7381	1.0	7.0	0.0
7382	2.0	3.0	0.0
7383	3.0	10.0	0.0
7384	4.0	9.0	0.0
7385	5.0	11.0	1.0
7386	6.0	9.0	0.0
7387	7.0	7.0	0.0
7388	8.0	10.0	0.0
7389	9.0	15.0	0.0
7390	10.0	9.0	0.0
7391	11.0	2.0	1.0
7392	12.0	11.0	0.0
7393	13.0	7.0	1.0
7394	14.0	14.0	0.0
7395	15.0	11.0	0.0
7396	1.0	13.0	0.0
7397	2.0	1.0	1.0
7398	3.0	6.0	0.0
7399	4.0	10.0	0.0
7400	5.0	6.0	0.0
7401	6.0	7.0	0.0
7402	7.0	7.0	0.0
7403	8.0	16.0	0.0
7404	9.0	11.0	0.0
7405	10.0	13.0	0.0
7406	11.0	13.0	0.0
7407	12.0	3.0	1.0
7408	13.0	6.0	0.0
7409	14.0	14.0	0.0
7410	15.0	3.0	1.0
7411	16.0	4.0	0.0
7412	17.0	13.0	0.0
7413	18.0	7.0	0.0
7414	19.0	5.0	1.0
7415	20.0	10.0	0.0
7416	1.0	1.0	0.0
7417	2.0	17.0	0.0
7418	3.0	9.0	0.0
7419	4.0	1.0	1.0
7420	5.0	5.0	1.0
7421	6.0	5.0	1.0
7422	7.0	3.0	0.0
7423	8.0	16.0	0.0
7424	9.0	14.0	0.0
7425	10.0	7.0	0.0
7426	11.0	6.0	0.0
7427	12.0	2.0	0.0
7428	13.0	8.0	1.0
7429	14.0	5.0	0.0
7430	15.0	8.0	1.0
7431	16.0	5.0	0.0
7432	17.0	8.0	1.0
7433	18.0	11.0	0.0
7434	19.0	12.0	0.0
7435	20.0	9.0	1.0
7436	1.0	3.0	0.0
7437	2.0	7.0	0.0
7438	3.0	6.0	0.0
7439	4.0	1.0	2.0
7440	5.0	6.0	2.0
7441	6.0	10.0	0.0
7442	7.0	2.0	0.0
7443	8.0	13.0	0.0
7444	9.0	6.0	1.0
7445	10.0	6.0	0.0
7446	11.0	8.0	0.0
7447	12.0	11.0	0.0
7448	13.0	8.0	1.0
7449	14.0	10.0	0.0
7450	15.0	3.0	1.0
7451	16.0	11.0	1.0
7452	17.0	7.0	1.0
7453	18.0	0.0	1.0
7454	1.0	6.0	0.0
7455	2.0	5.0	1.0
7456	3.0	1.0	0.0
7457	4.0	8.0	0.0
7458	5.0	7.0	0.0
7459	6.0	5.0	0.0
7460	7.0	9.0	0.0
7461	8.0	10.0	0.0
7462	9.0	6.0	0.0
7463	10.0	6.0	0.0
7464	11.0	5.0	0.0
7465	12.0	10.0	0.0
7466	13.0	3.0	0.0
7467	14.0	2.0	1.0
7468	15.0	6.0	1.0
7469	16.0	6.0	0.0
7470	17.0	4.0	0.0
7471	18.0	9.0	0.0
7472	19.0	6.0	0.0
7473	20.0	10.0	0.0
7474	1.0	6.0	0.0
7475	2.0	5.0	0.0
7476	3.0	15.0	0.0
7477	4.0	7.0	0.0
7478	5.0	5.0	0.0
7479	6.0	7.0	0.0
7480	7.0	4.0	1.0
7481	8.0	2.0	1.0
7482	9.0	4.0	0.0
7483	10.0	0.0	1.0
7484	11.0	3.0	0.0
7485	12.0	8.0	1.0
7486	13.0	13.0	0.0
7487	14.0	11.0	0.0
7488	15.0	10.0	1.0
7489	16.0	6.0	1.0
7490	17.0	6.0	0.0
7491	18.0	7.0	0.0
7492	19.0	9.0	1.0
7493	20.0	4.0	0.0
7494	1.0	7.0	0.0
7495	2.0	7.0	0.0
7496	3.0	8.0	0.0
7497	4.0	5.0	1.0
7498	5.0	1.0	1.0
7499	6.0	9.0	1.0
7500	7.0	5.0	0.0
7501	8.0	7.0	0.0
7502	9.0	3.0	0.0
7503	10.0	7.0	0.0
7504	11.0	5.0	0.0
7505	12.0	9.0	0.0
7506	13.0	2.0	1.0
7507	14.0	2.0	0.0
7508	15.0	9.0	1.0
7509	16.0	12.0	1.0
7510	17.0	3.0	1.0
7511	18.0	6.0	1.0
7512	19.0	12.0	0.0
7513	20.0	7.0	1.0
7514	1.0	13.0	0.0
7515	2.0	14.0	0.0
7516	3.0	25.0	0.0
7517	4.0	15.0	0.0
7518	5.0	6.0	1.0
7519	6.0	4.0	0.0
7520	7.0	8.0	0.0
7521	8.0	6.0	0.0
7522	9.0	7.0	0.0
7523	10.0	8.0	1.0
7524	11.0	11.0	0.0
7525	12.0	7.0	0.0
7526	13.0	8.0	0.0
7527	14.0	21.0	0.0
7528	15.0	16.0	0.0
7529	16.0	6.0	1.0
7530	17.0	3.0	1.0
7531	18.0	5.0	0.0
7532	19.0	7.0	1.0
7533	20.0	5.0	2.0
7534	1.0	7.0	0.0
7535	2.0	5.0	1.0
7536	3.0	6.0	1.0
7537	4.0	13.0	0.0
7538	5.0	7.0	0.0
7539	6.0	7.0	0.0
7540	7.0	3.0	1.0
7541	8.0	1.0	1.0
7542	9.0	6.0	0.0
7543	10.0	6.0	0.0
7544	11.0	13.0	0.0
7545	12.0	12.0	0.0
7546	13.0	13.0	1.0
7547	14.0	3.0	0.0
7548	15.0	11.0	0.0
7549	16.0	5.0	0.0
7550	17.0	6.0	0.0
7551	18.0	6.0	1.0
7552	19.0	10.0	0.0
7553	20.0	7.0	1.0
7554	1.0	0.0	0.0
7555	2.0	9.0	0.0
7556	3.0	1.0	1.0
7557	4.0	11.0	1.0
7558	5.0	10.0	0.0
7559	6.0	9.0	0.0
7560	7.0	8.0	0.0
7561	8.0	8.0	0.0
7562	9.0	3.0	0.0
7563	10.0	8.0	0.0
7564	11.0	7.0	0.0
7565	12.0	12.0	1.0
7566	13.0	5.0	0.0
7567	14.0	5.0	0.0
7568	15.0	11.0	0.0
7569	16.0	17.0	0.0
7570	17.0	11.0	0.0
7571	18.0	8.0	0.0
7572	19.0	17.0	0.0
7573	20.0	4.0	1.0
7574	1.0	5.0	0.0
7575	2.0	5.0	0.0
7576	3.0	12.0	0.0
7577	4.0	13.0	1.0
7578	5.0	3.0	1.0
7579	6.0	6.0	0.0
7580	7.0	9.0	0.0
7581	8.0	8.0	0.0
7582	9.0	15.0	0.0
7583	10.0	8.0	0.0
7584	11.0	13.0	0.0
7585	12.0	4.0	1.0
7586	13.0	1.0	1.0
7587	14.0	8.0	0.0
7588	15.0	9.0	0.0
7589	16.0	4.0	1.0
7590	17.0	12.0	0.0
7591	18.0	2.0	3.0
7592	19.0	3.0	1.0
7593	20.0	16.0	0.0
7594	1.0	19.0	0.0
7595	2.0	14.0	0.0
7596	3.0	1.0	0.0
7597	4.0	9.0	0.0
7598	5.0	1.0	1.0
7599	6.0	6.0	0.0
7600	7.0	9.0	0.0
7601	8.0	4.0	0.0
7602	9.0	6.0	0.0
7603	10.0	7.0	0.0
7604	11.0	14.0	0.0
7605	12.0	3.0	0.0
7606	13.0	8.0	0.0
7607	14.0	3.0	1.0
7608	15.0	10.0	0.0
7609	16.0	14.0	0.0
7610	17.0	10.0	0.0
7611	18.0	16.0	1.0
7612	19.0	10.0	0.0
7613	20.0	7.0	2.0
7614	1.0	8.0	0.0
7615	2.0	5.0	0.0
7616	3.0	4.0	0.0
7617	4.0	15.0	0.0
7618	5.0	14.0	0.0
7619	6.0	11.0	0.0
7620	7.0	3.0	0.0
7621	8.0	14.0	0.0
7622	9.0	14.0	0.0
7623	10.0	4.0	0.0
7624	11.0	14.0	0.0
7625	12.0	17.0	0.0
7626	13.0	8.0	1.0
7627	14.0	6.0	0.0
7628	15.0	15.0	0.0
7629	16.0	7.0	0.0
7630	17.0	7.0	0.0
7631	18.0	5.0	0.0
7632	19.0	4.0	0.0
7633	1.0	10.0	0.0
7634	2.0	4.0	0.0
7635	3.0	12.0	0.0
7636	4.0	9.0	0.0
7637	5.0	17.0	0.0
7638	6.0	18.0	0.0
7639	7.0	9.0	0.0
7640	8.0	12.0	0.0
7641	9.0	13.0	0.0
7642	10.0	11.0	0.0
7643	11.0	13.0	0.0
7644	12.0	19.0	1.0
7645	13.0	4.0	0.0
7646	14.0	13.0	1.0
7647	15.0	9.0	0.0
7648	16.0	7.0	1.0
7649	17.0	4.0	1.0
7650	18.0	13.0	0.0
7651	19.0	12.0	0.0
7652	20.0	22.0	0.0
7653	1.0	4.0	0.0
7654	2.0	14.0	0.0
7655	3.0	7.0	0.0
7656	4.0	0.0	1.0
7657	5.0	9.0	0.0
7658	6.0	12.0	0.0
7659	7.0	13.0	0.0
7660	8.0	16.0	0.0
7661	9.0	16.0	0.0
7662	10.0	5.0	0.0
7663	11.0	7.0	1.0
7664	12.0	14.0	0.0
7665	13.0	10.0	1.0
7666	14.0	11.0	0.0
7667	15.0	9.0	0.0
7668	16.0	14.0	1.0
7669	17.0	15.0	0.0
7670	18.0	12.0	1.0
7671	19.0	7.0	0.0
7672	20.0	7.0	1.0
7673	1.0	6.0	0.0
7674	2.0	9.0	0.0
7675	3.0	10.0	0.0
7676	4.0	11.0	0.0
7677	5.0	11.0	0.0
7678	6.0	10.0	1.0
7679	7.0	8.0	0.0
7680	8.0	4.0	0.0
7681	9.0	1.0	2.0
7682	10.0	2.0	1.0
7683	11.0	2.0	0.0
7684	12.0	4.0	0.0
7685	13.0	9.0	0.0
7686	14.0	10.0	0.0
7687	15.0	5.0	0.0
7688	16.0	12.0	0.0
7689	17.0	10.0	0.0
7690	18.0	8.0	0.0
7691	19.0	16.0	0.0
7692	20.0	24.0	0.0
7693	1.0	5.0	0.0
7694	2.0	10.0	1.0
7695	3.0	10.0	0.0
7696	4.0	6.0	0.0
7697	5.0	8.0	0.0
7698	6.0	2.0	1.0
7699	7.0	3.0	0.0
7700	8.0	13.0	1.0
7701	9.0	8.0	0.0
7702	10.0	7.0	1.0
7703	11.0	4.0	0.0
7704	12.0	5.0	0.0
7705	13.0	10.0	0.0
7706	14.0	4.0	1.0
7707	15.0	5.0	1.0
7708	16.0	1.0	1.0
7709	17.0	15.0	0.0
7710	18.0	7.0	0.0
7711	19.0	6.0	1.0
7712	20.0	6.0	0.0
7713	1.0	9.0	0.0
7714	2.0	2.0	0.0
7715	3.0	11.0	0.0
7716	4.0	6.0	1.0
7717	5.0	1.0	1.0
7718	6.0	3.0	0.0
7719	7.0	8.0	0.0
7720	8.0	2.0	1.0
7721	9.0	5.0	0.0
7722	10.0	7.0	0.0
7723	11.0	9.0	0.0
7724	12.0	5.0	0.0
7725	13.0	6.0	0.0
7726	14.0	5.0	0.0
7727	15.0	9.0	0.0
7728	16.0	2.0	2.0
7729	17.0	2.0	2.0
7730	18.0	7.0	1.0
7731	19.0	7.0	0.0
7732	20.0	3.0	2.0
7733	1.0	8.0	0.0
7734	2.0	8.0	0.0
7735	3.0	4.0	0.0
7736	4.0	3.0	0.0
7737	5.0	6.0	0.0
7738	6.0	5.0	0.0
7739	7.0	8.0	0.0
7740	8.0	2.0	0.0
7741	9.0	9.0	0.0
7742	10.0	11.0	0.0
7743	11.0	3.0	1.0
7744	12.0	9.0	0.0
7745	13.0	16.0	0.0
7746	14.0	11.0	1.0
7747	15.0	4.0	0.0
7748	1.0	2.0	0.0
7749	2.0	8.0	0.0
7750	3.0	10.0	0.0
7751	4.0	9.0	0.0
7752	5.0	6.0	0.0
7753	6.0	10.0	0.0
7754	7.0	3.0	0.0
7755	8.0	10.0	0.0
7756	9.0	5.0	0.0
7757	10.0	3.0	2.0
7758	11.0	3.0	0.0
7759	12.0	5.0	0.0
7760	13.0	11.0	0.0
7761	14.0	4.0	0.0
7762	15.0	10.0	0.0
7763	16.0	10.0	0.0
7764	17.0	9.0	1.0
7765	18.0	8.0	2.0
7766	19.0	7.0	0.0
7767	20.0	9.0	1.0
7768	1.0	3.0	0.0
7769	2.0	9.0	0.0
7770	3.0	7.0	1.0
7771	4.0	8.0	1.0
7772	5.0	13.0	1.0
7773	6.0	0.0	1.0
7774	7.0	3.0	0.0
7775	8.0	5.0	0.0
7776	9.0	4.0	0.0
7777	10.0	6.0	0.0
7778	11.0	8.0	0.0
7779	12.0	7.0	0.0
7780	13.0	5.0	1.0
7781	14.0	7.0	0.0
7782	15.0	8.0	0.0
7783	16.0	5.0	0.0
7784	17.0	4.0	0.0
7785	18.0	4.0	0.0
7786	19.0	7.0	2.0
7787	20.0	4.0	2.0
7788	1.0	6.0	0.0
7789	2.0	10.0	0.0
7790	3.0	8.0	0.0
7791	4.0	5.0	0.0
7792	5.0	5.0	1.0
7793	6.0	8.0	0.0
7794	7.0	4.0	1.0
7795	8.0	11.0	0.0
7796	9.0	7.0	0.0
7797	10.0	5.0	1.0
7798	11.0	5.0	0.0
7799	12.0	11.0	0.0
7800	13.0	12.0	0.0
7801	14.0	8.0	0.0
7802	15.0	10.0	0.0
7803	16.0	7.0	1.0
7804	17.0	9.0	0.0
7805	18.0	9.0	0.0
7806	19.0	11.0	1.0
7807	20.0	9.0	1.0
7808	1.0	10.0	1.0
7809	2.0	16.0	0.0
7810	3.0	7.0	0.0
7811	4.0	12.0	0.0
7812	5.0	17.0	0.0
7813	6.0	3.0	0.0
7814	7.0	13.0	0.0
7815	8.0	10.0	1.0
7816	9.0	8.0	1.0
7817	10.0	1.0	1.0
7818	11.0	5.0	0.0
7819	12.0	3.0	0.0
7820	13.0	3.0	1.0
7821	14.0	2.0	0.0
7822	15.0	7.0	0.0
7823	16.0	12.0	0.0
7824	17.0	10.0	2.0
7825	18.0	10.0	0.0
7826	19.0	9.0	0.0
7827	20.0	3.0	0.0
7828	1.0	2.0	0.0
7829	2.0	6.0	0.0
7830	3.0	14.0	0.0
7831	4.0	0.0	2.0
7832	5.0	5.0	0.0
7833	6.0	10.0	1.0
7834	7.0	4.0	0.0
7835	8.0	3.0	1.0
7836	9.0	6.0	0.0
7837	10.0	4.0	0.0
7838	11.0	9.0	0.0
7839	12.0	8.0	0.0
7840	13.0	6.0	0.0
7841	14.0	7.0	1.0
7842	15.0	7.0	0.0
7843	16.0	10.0	0.0
7844	17.0	12.0	0.0
7845	18.0	10.0	0.0
7846	19.0	3.0	1.0
7847	20.0	15.0	0.0
7848	1.0	0.0	0.0
7849	2.0	2.0	0.0
7850	3.0	9.0	0.0
7851	4.0	8.0	0.0
7852	5.0	0.0	1.0
7853	6.0	9.0	0.0
7854	7.0	5.0	0.0
7855	8.0	6.0	0.0
7856	9.0	16.0	0.0
7857	10.0	10.0	0.0
7858	11.0	6.0	0.0
7859	12.0	9.0	1.0
7860	13.0	9.0	0.0
7861	14.0	12.0	0.0
7862	15.0	3.0	0.0
7863	16.0	6.0	0.0
7864	17.0	10.0	0.0
7865	18.0	14.0	0.0
7866	19.0	6.0	0.0
7867	20.0	5.0	0.0
7868	1.0	3.0	1.0
7869	2.0	1.0	0.0
7870	3.0	6.0	1.0
7871	4.0	7.0	0.0
7872	5.0	2.0	0.0
7873	6.0	1.0	1.0
7874	7.0	0.0	0.0
7875	8.0	9.0	0.0
7876	9.0	4.0	0.0
7877	10.0	4.0	0.0
7878	11.0	11.0	0.0
7879	12.0	10.0	0.0
7880	13.0	13.0	0.0
7881	14.0	12.0	0.0
7882	15.0	7.0	0.0
7883	16.0	15.0	0.0
7884	17.0	5.0	2.0
7885	18.0	5.0	0.0
7886	19.0	10.0	0.0
7887	20.0	4.0	2.0
7888	1.0	0.0	1.0
7889	2.0	2.0	3.0
7890	3.0	4.0	0.0
7891	4.0	5.0	2.0
7892	5.0	12.0	0.0
7893	6.0	6.0	0.0
7894	7.0	3.0	0.0
7895	8.0	9.0	0.0
7896	9.0	2.0	0.0
